category,title,url
การเมือง และการปกครอง,คณะรัฐมนตรีแห่งประเทศไทย,https://data.go.th/DatasetDetail.aspx?id=1fdfdfc6-34b8-4ed6-8bb3-abec13fa0e97
สถานที่ การท่องเที่ยว และกีฬา,พื้นที่ที่ผ่านเกณฑ์การประเมินโครงการตำบลเข้มแข็งไร้ความรุนแรง 2558,https://data.go.th/DatasetDetail.aspx?id=06920ebc-ba60-4241-87e4-d057c28634ee
เศรษฐกิจ การเงิน และอุตสาหกรรม,การโอนเงินผ่านระบบบาทเนต จำแนกตามช่วงเวลาที่โอนเงินสำเร็จ ปี ม.ค. 2543 - ก.ค. 2553,https://data.go.th/DatasetDetail.aspx?id=e5a70262-f161-4f36-9df4-f352aa4d7411
กฎหมาย ศาล และอาชญากรรม,สถิติแสดงผลการดำเนินงานด้านปราบปรามการทุจริตของคณะกรรมการ ป.ป.ช. (ตั้งแต่ปีงบประมาณ พ.ศ. 2550 – 2556),https://data.go.th/DatasetDetail.aspx?id=d69b704d-3300-49ff-9e91-12c7ea58f0e2
สถานที่ การท่องเที่ยว และกีฬา,โครงการบำรุงรักษาระบบผลิตพลังงานไฟฟ้าด้วยเซลล์แสงอาทิตย์,https://data.go.th/DatasetDetail.aspx?id=8691b857-3460-458e-9bf9-1d3401f3d81a
กฎหมาย ศาล และอาชญากรรม,สรุปผลการดำเนินการการรับเรื่องร้องเรียน/ร้องทุกข์ ประจำเดือนตุลาคม 2557- เดือนพฤษภาคม 2558,https://data.go.th/DatasetDetail.aspx?id=20623ebc-8098-4f5b-b08a-8c9e18c34c8d
สถานที่ การท่องเที่ยว และกีฬา,ผลการสำรวจความพึงพอใจด้านศูนย์บริการข้อมูลข่าวสารนักท่องเที่ยว ของนักท่องเที่ยวชาวต่างประเทศที่เดินทางท่องเที่ยวในประเทศไทย,https://data.go.th/DatasetDetail.aspx?id=68eb0aeb-bb82-4a3b-b415-5d9e244784f4
สังคมและสวัสดิการ,รายงานด้านสังคม ปี 2555-2558,https://data.go.th/DatasetDetail.aspx?id=c2bea15c-ec6f-4529-818c-7662d7f1c1a2
เศรษฐกิจ การเงิน และอุตสาหกรรม,สรุปสถานะความตกลงการค้าเสรีของไทย,https://data.go.th/DatasetDetail.aspx?id=c46a4d80-daaa-47ff-921d-852f796cd630
สาธารณสุข,จำนวนพาหนะปฏิบัติการฉุกเฉิน ที่ขึ้นทะเบียนในระบบการแพทย์ฉุกเฉิน (ITEMS),https://data.go.th/DatasetDetail.aspx?id=ae06f10c-9890-4e81-a904-867074def1b6
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,พื้นที่ป่าไม้ แยกรายจังหวัด ปี 2558,https://data.go.th/DatasetDetail.aspx?id=b4664c3a-cea5-426a-b3f3-98c695678749
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคา (จ้างออกแบบและควบคุมงานโดยวิธีพิเศษประกวดแบบ),https://data.go.th/DatasetDetail.aspx?id=c1443076-8599-432a-ab47-c826355d300f
งบประมาณ และการใช้จ่ายของภาครัฐ,พืชเศรษฐิจที่สำคัญปี 2557,https://data.go.th/DatasetDetail.aspx?id=1844191c-bd21-45d7-b09a-9d5fac0c0b8f
สังคมและสวัสดิการ,ข้อมูลโครงการอันเนื่องมาจากพระราชดำริ,https://data.go.th/DatasetDetail.aspx?id=d29fd847-42ba-47ca-8e55-d4f08696b6f4
คมนาคม และโลจิสติกส์,ข้อมูลเรือ พ.ศ. 2557 ตามพระราชกิจจานุเบกษา,https://data.go.th/DatasetDetail.aspx?id=05d01fc1-b795-47e4-9a65-ea784619d1cb
ศาสนา ศิลปะ และวัฒนธรรม,ข้อมูลคริสตจักรในพื้นที่ 5 จังหวัดชายแดนภาคใต้,https://data.go.th/DatasetDetail.aspx?id=61b8cce4-8e82-4078-93f3-1a7c76449782
เศรษฐกิจ การเงิน และอุตสาหกรรม,ตลาดส่งรายพิกัดกรมศุลกากร,https://data.go.th/DatasetDetail.aspx?id=3c9a7ece-8c2d-4df1-95bc-5eca36012be4
สังคมและสวัสดิการ,ข้อมูลการจัดหางานในประเทศ จำแนกตามจังหวัด ทั่วราชอาณาจักร  ปี 2558,https://data.go.th/DatasetDetail.aspx?id=10d278d4-df7b-4716-8f9b-88b855b86b34
สังคมและสวัสดิการ,ข้อมูลการยื่นคำขอและการขึ้นทะเบียน เป็นผู้ทำหน้าที่นักจิตวิทยาหรือนักสังคมสงเคราะห์,https://data.go.th/DatasetDetail.aspx?id=a6bfc320-5389-4f15-b1bf-97732cbdcda5
สังคมและสวัสดิการ,การดำเนินงานโครงการเงินอุดหนุนเพื่อการเลี้ยงดูเด็กแรกเกิด,https://data.go.th/DatasetDetail.aspx?id=5290246b-97a4-43d9-acd2-da52bc6c810a
เศรษฐกิจ การเงิน และอุตสาหกรรม,การเรียกเก็บเงินตามเช็คทั่วประเทศ ม.ค. 2547 - ก.ค. 2557,https://data.go.th/DatasetDetail.aspx?id=6ee3e642-6d52-4f26-8089-0d2235cbde3b
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดราชบุรี,https://data.go.th/DatasetDetail.aspx?id=296b644d-48b9-42c1-839b-3d12df46331c
การเมือง และการปกครอง,สรุปข้อมูลด้านโครงสร้างพื้นฐานและสาธารณูปโภค,https://data.go.th/DatasetDetail.aspx?id=9236de8c-103a-4d0d-a568-49b9c97d24a8
งบประมาณ และการใช้จ่ายของภาครัฐ,สรุปผลการจัดซื้อจัดจ้างตามแบบ สขร.1,https://data.go.th/DatasetDetail.aspx?id=df0098cc-8f7b-4de8-9a15-caa5cd67863f
เกษตรกรรม และชลประทาน,ประกาศจัดซื้อจัดจ้าง,https://data.go.th/DatasetDetail.aspx?id=497eb7ec-b1cd-45aa-85d0-15270a75ac0a
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,ข้อมูลปริมาณสำรองที่พิสูจน์แล้ว ปี 2552-2557,https://data.go.th/DatasetDetail.aspx?id=86dd4ac1-90bf-4bc1-9520-483a64b5191d
เศรษฐกิจ การเงิน และอุตสาหกรรม,การชำระเงินตามใบแจ้งหนี้ที่เคาน์เตอร์ธนาคาร และผู้ให้บริการที่มิใช่สถาบันการเงิน (non-bank),https://data.go.th/DatasetDetail.aspx?id=b7b5d334-18de-49b9-a68a-6ea40af65f4f
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคา มิ.ย. - ก.ค. 58,https://data.go.th/DatasetDetail.aspx?id=c73678e9-87dd-460c-8d8d-e0c69e333c3b
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(ประกวดราคาด้วยวิธีการทางอิเล็กฯ),https://data.go.th/DatasetDetail.aspx?id=31255deb-115b-479d-8895-e7d570afd5d7
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,ราคาการขายปลีกน้ำมันสำเร็จรูป จำแนกตามชนิดน้ำมัน,https://data.go.th/DatasetDetail.aspx?id=b4a77000-96f2-4ffe-9768-6ca614440668
